thisRow.t,notes,Name,Face,NameGender,ResponseKey,RT,Timeout,participant,session,
,,ฟ้าใส,face7_w.png,f,j,0.6838042999734171,No,Pilot04_EEG,004,
,,ทองดี,face3_m.png,m,k,0.6168755000107922,No,Pilot04_EEG,004,
,,ประเสริฐ,face7_w.png,m,j,0.6338115999824367,No,Pilot04_EEG,004,
,,มานะ,face8_w.png,m,j,1.0001463000080548,No,Pilot04_EEG,004,
,,ประทีป,face1_m.png,m,k,2.166924800025299,No,Pilot04_EEG,004,
,,สายใจ,face9_m.png,f,k,0.6169260999886319,No,Pilot04_EEG,004,
,,สมชาย,face4_m.png,m,k,0.6169099000399001,No,Pilot04_EEG,004,
,,วันเพ็ญ,face2_m.png,f,k,0.7336259000003338,No,Pilot04_EEG,004,
,,ทองดี,face10_w.png,m,j,0.7003626999794506,No,Pilot04_EEG,004,
,,สมปอง,face2_w.png,m,j,1.0337613000301644,No,Pilot04_EEG,004,
,,สมหมาย,face1_m.png,m,k,1.2671019000117667,No,Pilot04_EEG,004,
,,สมปอง,face5_w.png,m,j,1.5670384000404738,No,Pilot04_EEG,004,
,,ทองดี,face2_m.png,m,k,1.3172065999824554,No,Pilot04_EEG,004,
,,ทับทิม,face2_m.png,f,k,0.5838143000146374,No,Pilot04_EEG,004,
,,ชูศักดิ์,face3_m.png,m,k,1.1504408999462612,No,Pilot04_EEG,004,
,,พอใจ,face6_m.png,f,k,0.7169680999941193,No,Pilot04_EEG,004,
,,วันเพ็ญ,face5_w.png,f,j,1.0002295000012964,No,Pilot04_EEG,004,
,,พอใจ,face3_w.png,f,j,1.2168724000221118,No,Pilot04_EEG,004,
,,สมปอง,face4_m.png,m,k,0.8678934999625199,No,Pilot04_EEG,004,
,,มั่นคง,face3_m.png,m,k,0.6012434999574907,No,Pilot04_EEG,004,
,,ทองดี,face2_w.png,m,j,1.2507449999684468,No,Pilot04_EEG,004,
,,ทับทิม,face8_w.png,f,j,1.9003778000478633,No,Pilot04_EEG,004,
,,ประเสริฐ,face4_w.png,m,j,1.1835840999847278,No,Pilot04_EEG,004,
,,สายใจ,face3_w.png,f,j,1.266946599993389,No,Pilot04_EEG,004,
,,ชูศักดิ์,face9_m.png,m,k,1.001080100017134,No,Pilot04_EEG,004,
,,บุญชู,face3_m.png,m,k,1.650585499999579,No,Pilot04_EEG,004,
,,มานะ,face1_m.png,m,k,1.2509638000046834,No,Pilot04_EEG,004,
,,ทองดี,face1_w.png,m,j,0.816929499967955,No,Pilot04_EEG,004,
,,ดวงแก้ว,face7_m.png,f,k,0.7834174999734387,No,Pilot04_EEG,004,
,,แก้วตา,face5_w.png,f,j,1.2002512000035495,No,Pilot04_EEG,004,
,,วันเพ็ญ,face3_w.png,f,j,0.9502258999855258,No,Pilot04_EEG,004,
,,ประทีป,face9_w.png,m,j,0.7500664999824949,No,Pilot04_EEG,004,
,,สมหมาย,face2_w.png,m,j,0.6503156000399031,No,Pilot04_EEG,004,
,,ประเสริฐ,face5_w.png,m,j,0.6502647000015713,No,Pilot04_EEG,004,
,,ดวงแก้ว,face3_w.png,f,j,0.7841998999938369,No,Pilot04_EEG,004,
,,บุญชู,face8_w.png,m,j,0.9507109999540262,No,Pilot04_EEG,004,
,,ประเสริฐ,face5_m.png,m,k,0.8003251000191085,No,Pilot04_EEG,004,
,,พิกุล,face8_w.png,f,j,1.1001426999573596,No,Pilot04_EEG,004,
,,ใบเฟิร์น,face2_m.png,f,k,0.6487003000220284,No,Pilot04_EEG,004,
,,วันเพ็ญ,face9_m.png,f,k,0.7836440000100993,No,Pilot04_EEG,004,
,,แก้วตา,face8_w.png,f,j,0.9670381000032648,No,Pilot04_EEG,004,
,,ประเสริฐ,face3_m.png,m,k,1.5003772000200115,No,Pilot04_EEG,004,
,,สายใจ,face1_w.png,f,j,0.7505647000507452,No,Pilot04_EEG,004,
,,บุญชู,face8_m.png,m,k,0.8512514000176452,No,Pilot04_EEG,004,
,,พอใจ,face10_w.png,f,j,1.1337085000122897,No,Pilot04_EEG,004,
,,ฟ้าใส,face10_w.png,f,j,1.2335359000135213,No,Pilot04_EEG,004,
,,ทองดี,face4_w.png,m,j,1.1508521999930963,No,Pilot04_EEG,004,
,,ทองดี,face6_m.png,m,k,0.9670440999907441,No,Pilot04_EEG,004,
,,ฟ้าใส,face6_w.png,f,j,0.8504536999971606,No,Pilot04_EEG,004,
,,ฟ้าใส,face9_w.png,f,j,1.7002184000448324,No,Pilot04_EEG,004,
,,ดวงแก้ว,face10_w.png,f,j,0.6175119999679737,No,Pilot04_EEG,004,
,,ดวงแก้ว,face8_w.png,f,j,0.7668860999983735,No,Pilot04_EEG,004,
,,ประเสริฐ,face1_m.png,m,k,0.5838095999788493,No,Pilot04_EEG,004,
,,ฟ้าใส,face8_m.png,f,k,1.8003489999682643,No,Pilot04_EEG,004,
,,ทับทิม,face7_w.png,f,j,1.6503481999970973,No,Pilot04_EEG,004,
,,ทับทิม,face6_m.png,f,k,0.9836136000230908,No,Pilot04_EEG,004,
,,สมหญิง,face7_w.png,f,j,1.0668906000209972,No,Pilot04_EEG,004,
,,มั่นคง,face7_w.png,m,j,0.5669154999777675,No,Pilot04_EEG,004,
,,ทับทิม,face5_m.png,f,k,1.016954600054305,No,Pilot04_EEG,004,
,,ใบเฟิร์น,face3_m.png,f,k,1.88424230000237,No,Pilot04_EEG,004,
,,มานะ,face3_w.png,m,j,0.6502735000103712,No,Pilot04_EEG,004,
,,ประเสริฐ,face6_w.png,m,k,1.250246099953074,No,Pilot04_EEG,004,
,,มานะ,face7_m.png,m,k,0.8835569999646395,No,Pilot04_EEG,004,
,,ทองดี,face8_m.png,m,k,0.950253699964378,No,Pilot04_EEG,004,
,,ใบเฟิร์น,face9_w.png,f,j,0.7671909999917261,No,Pilot04_EEG,004,
,,แก้วตา,face9_m.png,f,k,1.3342953999526799,No,Pilot04_EEG,004,
,,สายใจ,face1_m.png,f,k,0.7339080999954604,No,Pilot04_EEG,004,
,,สมปอง,face3_w.png,m,j,0.6503935999935493,No,Pilot04_EEG,004,
,,ฟ้าใส,face1_w.png,f,j,0.7501982999965549,No,Pilot04_EEG,004,
,,พิกุล,face9_w.png,f,j,1.2334771999740042,No,Pilot04_EEG,004,
,,สมชาย,face4_w.png,m,j,0.8503725999617018,No,Pilot04_EEG,004,
,,แก้วตา,face4_w.png,f,j,0.7835398000315763,No,Pilot04_EEG,004,
,,วันเพ็ญ,face5_m.png,f,k,1.2835817000013776,No,Pilot04_EEG,004,
,,ดวงแก้ว,face10_m.png,f,k,0.9336592000327073,No,Pilot04_EEG,004,
,,ฟ้าใส,face4_m.png,f,k,0.7836997000267729,No,Pilot04_EEG,004,
,,สมปอง,face3_m.png,m,k,2.117357400013134,No,Pilot04_EEG,004,
,,ประทีป,face4_w.png,m,j,0.7174267000518739,No,Pilot04_EEG,004,
,,ประทีป,face10_w.png,m,j,1.6170561999897473,No,Pilot04_EEG,004,
,,พิกุล,face7_m.png,f,k,1.1174987999838777,No,Pilot04_EEG,004,
,,ดวงแก้ว,face5_m.png,f,k,2.2003218000172637,No,Pilot04_EEG,004,
,,สมหมาย,face8_m.png,m,k,0.9506446999730542,No,Pilot04_EEG,004,
,,มานะ,face4_w.png,m,j,2.1837371000437997,No,Pilot04_EEG,004,
,,สมหมาย,face4_m.png,m,k,1.2003950999933295,No,Pilot04_EEG,004,
,,มั่นคง,face2_m.png,m,k,0.6505942000076175,No,Pilot04_EEG,004,
,,บุญชู,face6_m.png,m,k,0.5169507000246085,No,Pilot04_EEG,004,
,,ประทีป,face6_m.png,m,k,0.5170651999651454,No,Pilot04_EEG,004,
,,วันเพ็ญ,face6_w.png,f,j,1.0174915000097826,No,Pilot04_EEG,004,
,,บุญชู,face5_m.png,m,k,2.0836809999891557,No,Pilot04_EEG,004,
,,ประเสริฐ,face7_m.png,m,k,0.8509364000055939,No,Pilot04_EEG,004,
,,ใบเฟิร์น,face1_w.png,f,j,1.833883799961768,No,Pilot04_EEG,004,
,,ใบเฟิร์น,face9_m.png,f,k,0.7504251999780536,No,Pilot04_EEG,004,
,,มานะ,face4_m.png,m,k,1.967068899946753,No,Pilot04_EEG,004,
,,บุญชู,face3_w.png,m,j,1.1002013999968767,No,Pilot04_EEG,004,
,,พิกุล,face1_m.png,f,k,0.8169352999539115,No,Pilot04_EEG,004,
,,สมปอง,face7_m.png,m,k,0.6668956999783404,No,Pilot04_EEG,004,
,,ทับทิม,face9_w.png,f,j,0.5168131000245921,No,Pilot04_EEG,004,
,,มั่นคง,face1_w.png,m,j,2.55041899997741,No,Pilot04_EEG,004,
,,สมหมาย,face10_w.png,m,j,1.3171663000248373,No,Pilot04_EEG,004,
,,สมหญิง,face6_w.png,f,j,0.9341746999998577,No,Pilot04_EEG,004,
,,ใบเฟิร์น,face6_m.png,f,k,0.7839170999941416,No,Pilot04_EEG,004,
,,ฟ้าใส,face9_m.png,f,k,0.5669147999724373,No,Pilot04_EEG,004,
,,แก้วตา,face6_m.png,f,k,0.7171902999980375,No,Pilot04_EEG,004,
,,สมหมาย,face5_m.png,m,k,0.6002926000510342,No,Pilot04_EEG,004,
,,มานะ,face5_m.png,m,k,2.050526599981822,No,Pilot04_EEG,004,
,,มานะ,face1_w.png,m,j,0.7002805999945849,No,Pilot04_EEG,004,
,,ดวงแก้ว,face4_m.png,f,k,0.6503553000511602,No,Pilot04_EEG,004,
,,สมชาย,face6_w.png,m,j,0.7169608999975026,No,Pilot04_EEG,004,
,,สมหมาย,face6_m.png,m,k,1.2669738000258803,No,Pilot04_EEG,004,
,,ชูศักดิ์,face7_w.png,m,j,0.7335382000310346,No,Pilot04_EEG,004,
,,ประทีป,face6_w.png,m,j,0.7009760999935679,No,Pilot04_EEG,004,
,,มั่นคง,face8_w.png,m,j,0.6500561999855563,No,Pilot04_EEG,004,
,,ฟ้าใส,face3_w.png,f,j,0.8169365000212565,No,Pilot04_EEG,004,
,,วันเพ็ญ,face8_m.png,f,k,1.4169911000062712,No,Pilot04_EEG,004,
,,ประเสริฐ,face1_w.png,m,j,0.6502774999826215,No,Pilot04_EEG,004,
,,แก้วตา,face9_w.png,f,j,1.0169066999806091,No,Pilot04_EEG,004,
,,สมหญิง,face10_w.png,f,j,1.80041780002648,No,Pilot04_EEG,004,
,,ทับทิม,face10_m.png,f,k,0.8345363000407815,No,Pilot04_EEG,004,
,,พอใจ,face8_m.png,f,k,0.7002308999653906,No,Pilot04_EEG,004,
,,แก้วตา,face4_m.png,f,k,0.5165066999616101,No,Pilot04_EEG,004,
,,ใบเฟิร์น,face5_w.png,f,j,0.7170855000149459,No,Pilot04_EEG,004,
,,ประเสริฐ,face2_m.png,m,k,0.8502797000110149,No,Pilot04_EEG,004,
,,ประเสริฐ,face6_m.png,m,k,1.7002798999892548,No,Pilot04_EEG,004,
