thisRow.t,notes,Name,Face,NameGender,ResponseKey,RT,Timeout,participant,session,
,,สมปอง,face1_w.png,m,j,1.2984793999930844,No,Pilot04_EEG,001,
,,พอใจ,face4_m.png,f,k,0.7169325999566354,No,Pilot04_EEG,001,
,,ดวงแก้ว,face3_m.png,f,k,0.8168265999993309,No,Pilot04_EEG,001,
,,บุญชู,face8_m.png,m,k,0.5671195999602787,No,Pilot04_EEG,001,
,,ฟ้าใส,face1_w.png,f,j,1.0502525999909267,No,Pilot04_EEG,001,
,,สมหญิง,face5_w.png,f,j,0.7673390000127256,No,Pilot04_EEG,001,
,,แก้วตา,face10_m.png,f,k,0.7005148000316694,No,Pilot04_EEG,001,
,,สมหญิง,face8_w.png,f,j,0.9503889000043273,No,Pilot04_EEG,001,
,,พิกุล,face7_m.png,f,k,1.217099600005895,No,Pilot04_EEG,001,
,,มานะ,face9_m.png,m,k,1.5172307000029832,No,Pilot04_EEG,001,
,,ดวงแก้ว,face4_m.png,f,k,0.68356680002762,No,Pilot04_EEG,001,
,,สมชาย,face9_m.png,m,k,0.6171553999884054,No,Pilot04_EEG,001,
,,มั่นคง,face6_m.png,m,k,1.2670336000155658,No,Pilot04_EEG,001,
,,สายใจ,face9_m.png,f,k,1.467907699989155,No,Pilot04_EEG,001,
,,บุญชู,face2_m.png,m,k,0.5835445999982767,No,Pilot04_EEG,001,
,,ประทีป,face4_m.png,m,k,0.5337800999986939,No,Pilot04_EEG,001,
,,ทับทิม,face7_m.png,f,k,0.5169036000152119,No,Pilot04_EEG,001,
,,พิกุล,face1_w.png,f,j,0.6836969000287354,No,Pilot04_EEG,001,
,,ใบเฟิร์น,face10_m.png,f,k,0.9502257999847643,No,Pilot04_EEG,001,
,,แก้วตา,face1_w.png,f,j,0.9003408999997191,No,Pilot04_EEG,001,
,,สมหญิง,face9_w.png,f,j,0.6503824999672361,No,Pilot04_EEG,001,
,,ทองดี,face1_m.png,m,k,0.5337490999954753,No,Pilot04_EEG,001,
,,ชูศักดิ์,face1_w.png,m,j,1.0669975000200793,No,Pilot04_EEG,001,
,,ใบเฟิร์น,face7_w.png,f,j,0.9002324999892153,No,Pilot04_EEG,001,
,,สมชาย,face5_w.png,m,j,0.9006917999940924,No,Pilot04_EEG,001,
,,สายใจ,face2_w.png,f,j,1.1010798999923281,No,Pilot04_EEG,001,
,,สมปอง,face10_m.png,m,k,0.8342072000377811,No,Pilot04_EEG,001,
,,ดวงแก้ว,face6_m.png,f,k,0.684272000042256,No,Pilot04_EEG,001,
,,ประทีป,face3_m.png,m,k,0.6169526999583468,No,Pilot04_EEG,001,
,,มั่นคง,face10_w.png,m,j,1.2666836999705993,No,Pilot04_EEG,001,
,,มั่นคง,face9_w.png,m,j,0.8172228999901563,No,Pilot04_EEG,001,
,,มั่นคง,face6_w.png,m,j,0.5669708999921568,No,Pilot04_EEG,001,
,,ฟ้าใส,face6_m.png,f,k,0.8172085999976844,No,Pilot04_EEG,001,
,,ดวงแก้ว,face7_m.png,f,k,0.6502652000053786,No,Pilot04_EEG,001,
,,ใบเฟิร์น,face8_w.png,f,j,0.9171583999996074,No,Pilot04_EEG,001,
,,ประเสริฐ,face9_m.png,m,k,0.7172243000240996,No,Pilot04_EEG,001,
,,บุญชู,face3_w.png,m,j,0.9670447999960743,No,Pilot04_EEG,001,
,,ทับทิม,face4_m.png,f,k,0.8176098000258207,No,Pilot04_EEG,001,
,,ทับทิม,face5_m.png,f,k,1.5004753000102937,No,Pilot04_EEG,001,
,,วันเพ็ญ,face5_w.png,f,j,1.0502877000253648,No,Pilot04_EEG,001,
,,ใบเฟิร์น,face2_m.png,f,k,0.7343440999975428,No,Pilot04_EEG,001,
,,ฟ้าใส,face2_w.png,f,j,0.7669597000349313,No,Pilot04_EEG,001,
,,ดวงแก้ว,face10_m.png,f,k,1.067025399999693,No,Pilot04_EEG,001,
,,พอใจ,face5_m.png,f,k,0.7176600000238977,No,Pilot04_EEG,001,
,,สมหญิง,face1_w.png,f,j,0.6836837000446394,No,Pilot04_EEG,001,
,,สมปอง,face3_m.png,m,k,0.9670608000014909,No,Pilot04_EEG,001,
,,ประทีป,face9_w.png,m,j,1.0837457000161521,No,Pilot04_EEG,001,
,,มั่นคง,face3_m.png,m,k,0.9504070000257343,No,Pilot04_EEG,001,
,,ดวงแก้ว,face5_m.png,f,k,0.8002473000087775,No,Pilot04_EEG,001,
,,แก้วตา,face10_w.png,f,j,0.8504591000382788,No,Pilot04_EEG,001,
,,แก้วตา,face7_w.png,f,j,0.933885200007353,No,Pilot04_EEG,001,
,,พิกุล,face5_m.png,f,k,0.5337605000240728,No,Pilot04_EEG,001,
,,มั่นคง,face2_w.png,m,j,0.6509217999991961,No,Pilot04_EEG,001,
,,สมหมาย,face4_w.png,m,j,0.5507510000024922,No,Pilot04_EEG,001,
,,พิกุล,face5_w.png,f,j,0.6171793000539765,No,Pilot04_EEG,001,
,,สมชาย,face3_w.png,m,j,0.6168403000338003,No,Pilot04_EEG,001,
,,สมปอง,face2_w.png,m,j,0.6171037999447435,No,Pilot04_EEG,001,
,,สมหมาย,face3_w.png,m,j,0.5835291999974288,No,Pilot04_EEG,001,
,,ประเสริฐ,face3_w.png,m,j,0.6501975000137463,No,Pilot04_EEG,001,
,,ประทีป,face8_m.png,m,k,0.6005709999590181,No,Pilot04_EEG,001,
,,ประเสริฐ,face4_m.png,m,k,0.633889899996575,No,Pilot04_EEG,001,
,,สมปอง,face7_m.png,m,k,0.7837856999831274,No,Pilot04_EEG,001,
,,ประทีป,face6_w.png,m,j,0.8838292000000365,No,Pilot04_EEG,001,
,,มั่นคง,face9_m.png,m,k,1.0336620000307448,No,Pilot04_EEG,001,
,,บุญชู,face6_w.png,m,j,0.7002735999994911,No,Pilot04_EEG,001,
,,มานะ,face8_w.png,m,j,0.7169132000417449,No,Pilot04_EEG,001,
,,ใบเฟิร์น,face4_m.png,f,k,1.4002421000041068,No,Pilot04_EEG,001,
,,ประทีป,face7_w.png,m,j,0.86689090001164,No,Pilot04_EEG,001,
,,ดวงแก้ว,face4_w.png,f,j,0.7004477999871597,No,Pilot04_EEG,001,
,,สมหญิง,face1_m.png,f,k,0.9337910999893211,No,Pilot04_EEG,001,
,,พิกุล,face7_w.png,f,j,0.6503035999485292,No,Pilot04_EEG,001,
,,พิกุล,face6_w.png,f,j,0.6843843000242487,No,Pilot04_EEG,001,
,,ประเสริฐ,face2_m.png,m,k,0.6192197999916971,No,Pilot04_EEG,001,
,,ทองดี,face10_w.png,m,j,1.0657039000070654,No,Pilot04_EEG,001,
,,สมปอง,face9_m.png,m,k,1.1165614999481477,No,Pilot04_EEG,001,
,,ทับทิม,face9_w.png,f,j,0.6671075999620371,No,Pilot04_EEG,001,
,,ดวงแก้ว,face8_w.png,f,j,1.3168047000071965,No,Pilot04_EEG,001,
,,วันเพ็ญ,face10_m.png,f,k,1.0497250000480562,No,Pilot04_EEG,001,
,,มั่นคง,face5_w.png,m,j,1.4667911000433378,No,Pilot04_EEG,001,
,,วันเพ็ญ,face6_w.png,f,j,0.9504024999914691,No,Pilot04_EEG,001,
,,ใบเฟิร์น,face3_m.png,f,k,1.6667450000531971,No,Pilot04_EEG,001,
,,ทองดี,face7_m.png,m,k,0.7505908000166528,No,Pilot04_EEG,001,
,,ประเสริฐ,face1_m.png,m,k,0.5835586999892257,No,Pilot04_EEG,001,
,,ดวงแก้ว,face10_w.png,f,j,0.6501772999763489,No,Pilot04_EEG,001,
,,สมหมาย,face3_m.png,m,k,0.6672219000174664,No,Pilot04_EEG,001,
,,สมหมาย,face1_m.png,m,k,1.433822399994824,No,Pilot04_EEG,001,
,,วันเพ็ญ,face3_m.png,f,k,0.4670633000205271,No,Pilot04_EEG,001,
,,ใบเฟิร์น,face6_m.png,f,k,0.7170971000450663,No,Pilot04_EEG,001,
,,สมหญิง,face3_m.png,f,k,0.8337624999694526,No,Pilot04_EEG,001,
,,สมหมาย,face7_w.png,m,j,0.6671328999800608,No,Pilot04_EEG,001,
,,พิกุล,face2_m.png,f,k,0.68368219997501,No,Pilot04_EEG,001,
,,วันเพ็ญ,face1_w.png,f,j,0.616977899975609,No,Pilot04_EEG,001,
,,มั่นคง,face7_m.png,m,k,0.5343116000294685,No,Pilot04_EEG,001,
,,บุญชู,face9_m.png,m,k,0.666836799995508,No,Pilot04_EEG,001,
,,สายใจ,face2_m.png,f,k,0.5502425999729894,No,Pilot04_EEG,001,
,,มานะ,face3_w.png,m,j,0.6837444999837317,No,Pilot04_EEG,001,
,,พอใจ,face9_m.png,f,k,1.0835812999866903,No,Pilot04_EEG,001,
